home_ownership,annual_inc,loan_status,dti,fico_range_low
1,55000.0,1,32.4,710.0
1,88000.0,1,16.42,675.0
1,32000.0,1,35.52,695.0
1,300000.0,1,10.6,695.0
1,45000.0,1,18.4,680.0
1,187000.0,1,12.38,770.0
1,45000.0,0,30.61,700.0
1,104000.0,0,9.53,690.0
0,55000.0,1,17.04,700.0
0,55000.0,1,30.5,715.0
1,76000.0,1,13.71,695.0
0,65000.0,1,14.62,705.0
0,85000.0,1,21.98,660.0
1,90000.0,0,20.88,700.0
1,900000.0,1,2.73,695.0
0,34000.0,0,23.09,670.0
1,98000.0,1,36.68,670.0
0,75000.0,1,6.05,695.0
1,96000.0,1,11.43,675.0
0,52000.0,0,27.64,690.0
1,105000.0,1,14.46,690.0
1,180000.0,1,4.84,735.0
1,82000.0,1,19.86,780.0
1,69640.0,0,30.43,660.0
1,76000.0,1,17.52,700.0
0,50000.0,1,10.37,680.0
1,70000.0,1,30.05,700.0
1,54500.0,1,32.13,670.0
0,70000.0,1,22.65,705.0
1,172000.0,0,10.62,670.0
1,102500.0,1,16.15,695.0
1,105000.0,1,18.35,670.0
0,50000.0,1,16.32,675.0
0,28000.0,1,29.23,750.0
1,125000.0,1,14.09,725.0
0,56000.0,1,28.55,665.0
0,42000.0,1,18.69,660.0
0,50000.0,1,18.46,690.0
0,107000.0,1,13.5,675.0
0,72005.0,1,3.92,660.0
1,75000.0,1,9.74,715.0
0,45000.0,0,17.39,675.0
1,115000.0,1,9.9,715.0
1,38000.0,1,26.87,735.0
1,187000.0,1,12.06,695.0
0,26000.0,1,25.16,705.0
0,61000.0,1,24.14,670.0
0,85000.0,1,14.44,705.0
0,60000.0,1,23.2,685.0
1,40000.0,1,3.86,665.0
0,63612.0,1,21.75,660.0
0,44300.0,1,13.7,705.0
0,41178.24,1,17.6,665.0
1,52000.0,1,32.29,690.0
0,110000.0,1,10.89,675.0
0,95000.0,1,6.35,710.0
0,73400.0,0,13.55,680.0
1,52500.0,1,19.98,700.0
1,82000.0,1,5.9,705.0
1,35000.0,1,31.51,670.0
0,35700.0,1,28.74,665.0
0,200000.0,1,0.85,745.0
1,120000.0,1,28.93,715.0
1,130000.0,1,26.59,675.0
0,55000.0,1,11.67,660.0
1,22000.0,1,56.9,665.0
1,75000.0,1,17.2,680.0
0,63000.0,0,17.08,680.0
1,40500.0,1,17.13,730.0
0,27000.0,1,13.24,695.0
1,195000.0,1,12.62,715.0
0,105000.0,1,7.04,730.0
1,90000.0,1,27.41,680.0
1,90000.0,1,27.92,690.0
0,60000.0,1,30.72,695.0
1,65000.0,1,24.91,735.0
1,100000.0,1,23.85,700.0
1,36200.0,1,17.94,725.0
0,76265.0,1,13.82,685.0
1,28800.0,0,26.92,720.0
1,165000.0,1,26.48,700.0
0,49000.0,1,21.01,680.0
0,57600.0,1,18.17,740.0
1,75000.0,1,10.05,665.0
0,46000.0,1,23.22,650.0
0,50000.0,1,10.95,710.0
1,80000.0,1,26.6,740.0
0,130000.0,1,12.09,760.0
1,133000.0,0,10.9,715.0
1,95000.0,0,38.98,685.0
1,84000.0,1,12.61,680.0
1,65000.0,1,28.62,675.0
1,32000.0,1,30.65,665.0
0,100000.0,1,6.84,685.0
1,100000.0,1,19.73,745.0
1,42000.0,1,21.11,660.0
0,106002.0,1,21.79,665.0
1,30000.0,1,32.2,660.0
1,46000.0,1,31.03,735.0
0,60000.0,1,11.66,680.0
0,35000.0,0,15.26,745.0
1,78000.0,1,8.14,665.0
1,77000.0,1,9.1,690.0
1,126000.0,1,5.99,730.0
0,78000.0,1,8.85,665.0
1,72000.0,1,24.6,675.0
1,70000.0,1,30.1,680.0
0,120000.0,0,22.23,685.0
1,121000.0,1,19.76,685.0
0,50000.0,1,29.84,685.0
1,54000.0,1,32.76,660.0
1,60000.0,1,15.18,690.0
1,78230.0,1,16.83,675.0
0,42000.0,1,12.63,670.0
0,109500.0,0,18.85,680.0
1,139000.0,0,13.72,670.0
1,65000.0,1,23.8,670.0
1,48000.0,1,17.43,730.0
0,50000.0,1,10.68,680.0
1,55000.0,1,2.79,670.0
1,60000.0,1,9.68,735.0
1,300000.0,1,14.54,750.0
1,70000.0,1,12.67,665.0
1,80000.0,1,2.69,700.0
1,83700.0,1,18.59,810.0
1,69600.0,1,13.91,695.0
1,120000.0,1,10.08,720.0
0,48000.0,1,22.75,690.0
0,43000.0,1,14.18,680.0
0,124000.0,1,4.39,660.0
0,60000.0,1,17.8,695.0
1,32000.0,1,29.93,720.0
1,31800.0,1,14.91,675.0
1,82000.0,1,12.66,680.0
1,40000.0,1,13.83,675.0
0,80000.0,0,11.67,695.0
1,48000.0,1,20.15,715.0
0,70000.0,1,16.1,665.0
1,0.0,1,20.6,710.0
1,102000.0,0,9.79,690.0
0,100000.0,1,28.35,705.0
1,50000.0,1,14.35,660.0
0,67500.0,1,7.99,675.0
1,96757.0,1,12.04,665.0
1,26000.0,0,20.78,725.0
1,30000.0,1,89.72,690.0
1,60000.0,0,26.22,700.0
0,95000.0,1,29.72,680.0
1,185000.0,1,19.83,660.0
1,90000.0,1,15.41,660.0
1,88000.0,1,29.28,695.0
1,100000.0,0,19.44,680.0
0,24000.0,1,25.0,700.0
1,47000.0,1,8.1,665.0
1,68000.0,1,30.28,675.0
1,36000.0,0,15.9,695.0
1,87000.0,1,35.89,700.0
1,180000.0,1,18.22,800.0
0,36000.0,1,29.23,715.0
1,65000.0,1,30.35,700.0
1,65000.0,1,21.01,700.0
1,43000.0,1,13.0,690.0
1,30000.0,1,15.53,685.0
1,66000.0,1,28.84,720.0
0,27996.0,1,0.81,755.0
0,65000.0,1,16.14,665.0
0,78000.0,1,19.46,735.0
0,70000.0,1,16.8,670.0
1,135000.0,1,21.61,690.0
1,55400.0,1,12.39,685.0
0,45000.0,1,10.32,700.0
0,20000.0,0,16.15,660.0
0,42000.0,1,12.69,705.0
1,114000.0,1,23.07,700.0
1,140000.0,1,29.0,700.0
0,35000.0,1,12.65,680.0
0,160000.0,1,19.43,660.0
1,72000.0,1,23.18,660.0
1,60000.0,1,29.32,690.0
1,80000.0,1,28.79,710.0
1,53000.0,1,20.31,685.0
1,30000.0,1,39.36,735.0
1,71500.0,1,9.38,680.0
0,25000.0,1,37.78,685.0
1,18000.0,1,23.0,690.0
1,109000.0,1,23.51,705.0
1,160000.0,1,21.08,705.0
0,40000.0,1,21.9,660.0
1,290000.0,0,18.12,700.0
1,105000.0,1,14.74,705.0
0,60000.0,0,22.84,690.0
1,20000.0,1,10.08,700.0
0,115000.0,1,12.73,705.0
0,96000.0,1,5.43,700.0
0,28000.0,1,11.87,685.0
1,70000.0,1,13.95,715.0
1,134000.0,1,6.32,705.0
1,42000.0,1,20.26,695.0
0,45000.0,1,16.03,660.0
0,54000.0,1,36.18,665.0
0,70000.0,1,27.86,665.0
0,20000.0,1,31.99,675.0
0,92000.0,1,5.21,670.0
0,70000.0,1,18.12,665.0
1,160000.0,1,17.48,745.0
1,36000.0,1,19.2,670.0
1,80000.0,1,27.17,695.0
0,72831.0,1,29.56,680.0
0,45000.0,1,18.96,695.0
1,59000.0,0,5.19,665.0
0,54200.0,0,30.76,670.0
1,70000.0,1,33.64,730.0
1,89000.0,0,8.12,675.0
1,45000.0,1,25.96,710.0
1,48000.0,1,10.9,800.0
1,70000.0,1,25.17,660.0
1,62000.0,1,16.88,670.0
0,84000.0,1,5.86,660.0
0,55000.0,1,15.54,670.0
0,95000.0,1,24.64,700.0
0,42150.0,1,21.3,670.0
1,65000.0,1,26.57,670.0
0,150000.0,1,13.5,660.0
0,70000.0,1,6.15,700.0
0,92000.0,1,25.33,685.0
0,38000.0,1,24.58,670.0
1,133000.0,1,33.74,695.0
1,54000.0,1,31.4,730.0
1,105000.0,1,15.79,680.0
1,32000.0,1,34.88,695.0
1,215000.0,1,22.61,755.0
1,95000.0,1,28.79,700.0
1,51000.0,1,22.62,690.0
0,29000.0,1,22.75,695.0
0,30000.0,1,13.92,685.0
0,80000.0,1,15.77,675.0
0,38000.0,1,11.69,695.0
0,55000.0,1,18.22,675.0
0,61000.0,1,30.24,700.0
1,150000.0,1,5.17,705.0
1,88975.0,1,27.71,670.0
1,95000.0,1,25.66,755.0
0,89500.0,1,15.85,680.0
0,130000.0,1,16.63,660.0
0,160000.0,1,26.27,730.0
1,75000.0,1,25.66,730.0
0,50000.0,1,8.59,660.0
0,57000.0,1,13.64,695.0
1,54000.0,0,2.69,700.0
0,170000.0,1,33.8,685.0
1,65960.0,1,30.8,755.0
0,250000.0,1,4.05,725.0
1,25791.12,1,11.26,670.0
0,155000.0,1,8.45,715.0
0,68000.0,1,22.2,705.0
0,47000.0,1,11.72,670.0
0,85000.0,1,8.75,735.0
0,77000.0,1,9.09,725.0
0,56812.0,1,34.07,670.0
0,30000.0,1,31.84,665.0
0,47000.0,1,34.83,725.0
1,145000.0,1,5.14,665.0
1,17760.0,1,6.76,670.0
0,190000.0,1,6.38,665.0
0,35000.0,1,13.37,680.0
1,79473.0,1,25.54,680.0
0,23400.0,1,24.1,685.0
1,70000.0,1,7.23,685.0
1,88000.0,1,16.71,660.0
0,37000.0,1,25.75,710.0
1,150000.0,1,9.3,725.0
0,125000.0,1,9.1,795.0
1,70000.0,1,19.25,730.0
0,40000.0,1,12.57,690.0
1,89000.0,1,25.34,690.0
0,150000.0,1,8.25,785.0
1,177000.0,1,11.83,680.0
1,36000.0,1,22.23,715.0
1,32000.0,1,7.28,715.0
1,145000.0,1,18.14,685.0
1,70000.0,1,8.64,670.0
1,82000.0,1,1.33,680.0
1,120000.0,1,25.23,710.0
1,114000.0,1,13.29,800.0
1,45000.0,1,20.43,705.0
1,137000.0,1,19.07,680.0
1,130000.0,1,21.51,670.0
1,49000.0,1,21.68,660.0
0,43000.0,1,20.59,700.0
1,60795.56,1,10.11,660.0
1,60000.0,1,11.62,680.0
1,130000.0,1,17.44,695.0
1,80000.0,0,15.14,680.0
0,71000.0,1,16.48,660.0
1,44000.0,1,12.41,660.0
1,200000.0,1,11.72,730.0
1,65000.0,0,27.23,685.0
1,102000.0,1,7.74,695.0
1,100000.0,1,13.0,710.0
1,33000.0,1,11.16,675.0
0,60000.0,1,16.42,725.0
0,48000.0,1,19.0,660.0
1,54000.0,1,33.15,685.0
1,44000.0,1,24.51,715.0
1,60017.0,1,22.02,675.0
0,20000.0,1,0.0,770.0
1,61000.0,1,27.54,700.0
1,131400.0,1,21.2,660.0
1,75000.0,1,15.39,695.0
0,60000.0,1,19.9,690.0
0,80000.0,1,18.87,695.0
1,39600.0,1,7.61,690.0
0,25909.0,1,25.43,660.0
0,30000.0,1,15.76,670.0
1,117000.0,1,18.46,795.0
1,105000.0,1,17.97,660.0
1,90000.0,1,16.4,685.0
0,12035.0,1,17.27,705.0
1,20000.0,0,25.93,700.0
0,80000.0,0,16.79,705.0
0,45000.0,1,12.47,720.0
1,101600.0,1,23.48,730.0
0,64000.0,1,19.22,695.0
1,188000.0,1,19.56,685.0
1,68232.0,1,15.49,660.0
0,85000.0,1,18.42,660.0
1,165000.0,1,11.62,705.0
0,65000.0,1,18.39,685.0
1,75000.0,1,24.62,680.0
0,30000.0,0,24.32,705.0
1,210000.0,1,9.18,705.0
0,58900.0,1,28.05,665.0
1,123000.0,1,13.0,665.0
0,67000.0,1,21.15,690.0
0,48956.0,1,37.31,710.0
1,65000.0,1,23.58,735.0
1,60000.0,1,10.7,740.0
0,75000.0,1,21.98,715.0
1,160000.0,1,7.13,765.0
1,31678.4,1,19.25,660.0
1,125000.0,1,12.85,695.0
1,60000.0,1,28.58,710.0
0,26000.0,0,17.5,670.0
0,52000.0,0,26.15,660.0
1,69800.0,1,22.8,690.0
1,90500.0,0,12.85,690.0
1,97000.0,1,21.82,685.0
1,60000.0,1,14.48,730.0
1,80000.0,0,21.1,700.0
0,56500.0,1,30.75,660.0
0,74000.0,1,23.55,680.0
0,170000.0,1,14.11,715.0
1,14172.0,1,29.97,665.0
0,36000.0,1,30.33,665.0
1,124000.0,1,25.09,685.0
1,110000.0,1,28.97,740.0
1,70000.0,1,15.11,665.0
0,34000.0,1,16.27,685.0
0,34100.0,1,34.88,670.0
0,102000.0,1,6.44,665.0
1,35000.0,1,22.33,665.0
1,125000.0,1,10.33,700.0
1,64000.0,0,23.95,690.0
1,70000.0,1,14.08,725.0
1,52000.0,1,25.41,660.0
0,31392.0,0,24.35,675.0
0,75000.0,1,13.92,725.0
0,125000.0,1,17.12,675.0
1,53000.0,1,17.0,660.0
1,65000.0,1,26.68,675.0
1,56000.0,1,16.96,710.0
1,230000.0,1,12.88,675.0
1,165000.0,1,16.68,695.0
0,75000.0,1,23.89,730.0
1,39000.0,1,25.42,725.0
1,95000.0,1,16.72,695.0
1,75000.0,1,4.72,715.0
1,164000.0,1,21.05,725.0
1,91216.0,1,30.34,670.0
1,58000.0,1,9.89,660.0
1,45000.0,1,28.72,675.0
0,60000.0,1,19.9,680.0
0,70000.0,1,6.12,730.0
1,105000.0,1,6.98,720.0
0,32000.0,1,19.24,680.0
1,56000.0,1,15.71,705.0
1,90000.0,1,22.99,675.0
0,65000.0,1,11.02,660.0
0,60000.0,0,6.1,710.0
1,65455.07,1,17.58,690.0
1,67200.0,1,22.3,670.0
1,62000.0,1,22.35,670.0
1,100000.0,1,7.33,675.0
0,75000.0,0,32.16,670.0
0,52284.0,0,23.23,660.0
0,70000.0,1,5.57,690.0
1,106000.0,1,24.4,675.0
1,190000.0,1,12.46,715.0
1,71000.0,0,13.34,660.0
0,212000.0,1,8.98,700.0
0,38000.0,1,28.52,670.0
1,74434.96,1,28.96,700.0
1,118582.0,1,7.36,745.0
1,95000.0,1,28.21,685.0
0,70000.0,1,26.28,685.0
1,14000.0,1,19.47,675.0
1,55000.0,1,17.43,675.0
1,110000.0,1,3.74,660.0
1,60923.41,0,38.96,670.0
1,84000.0,0,14.66,715.0
1,101000.0,1,18.73,660.0
1,75000.0,0,23.46,665.0
1,86000.0,1,10.97,700.0
0,36000.0,1,40.43,665.0
1,140000.0,1,9.75,725.0
1,70000.0,1,21.74,675.0
1,38579.0,1,27.15,705.0
0,43000.0,1,40.7,670.0
0,55000.0,1,25.49,660.0
1,60000.0,1,19.63,720.0
1,60000.0,1,9.98,665.0
1,85000.0,1,24.51,740.0
1,70000.0,1,15.84,670.0
0,53000.0,1,23.67,660.0
1,85000.0,1,8.42,690.0
1,80000.0,1,19.86,715.0
1,47000.0,1,22.7,675.0
1,96000.0,1,14.86,690.0
1,85008.0,0,15.28,715.0
1,110000.0,1,4.55,680.0
1,127000.0,1,16.34,680.0
1,48000.0,0,27.18,675.0
1,147660.0,1,10.12,700.0
0,61000.0,1,27.5,710.0
0,57000.0,0,20.35,660.0
1,165000.0,1,9.64,670.0
1,46000.0,1,24.34,705.0
0,40000.0,1,13.71,680.0
1,26000.0,1,33.47,690.0
1,134000.0,1,19.16,675.0
1,24500.0,0,17.53,705.0
1,45000.0,1,16.43,670.0
1,38000.0,0,15.48,690.0
1,220000.0,1,8.57,700.0
0,46000.0,1,12.84,665.0
0,78000.0,1,3.51,685.0
1,80000.0,1,27.6,690.0
1,91000.0,1,23.55,670.0
0,61000.0,1,28.74,660.0
0,35000.0,1,17.35,680.0
0,35000.0,1,27.16,725.0
1,90000.0,1,14.61,690.0
1,95000.0,1,26.64,685.0
1,79904.64,1,10.21,725.0
1,55000.0,1,12.81,660.0
1,72500.0,1,21.98,660.0
0,36000.0,1,22.83,720.0
0,90000.0,1,13.47,670.0
1,109000.0,1,21.96,665.0
0,19200.0,1,14.25,695.0
1,198000.0,1,3.12,805.0
1,200000.0,1,13.32,780.0
0,78000.0,0,20.35,660.0
1,45000.0,1,11.44,705.0
1,132442.0,1,17.24,710.0
1,77520.0,1,30.59,680.0
0,36000.0,1,14.1,670.0
0,94000.0,1,25.76,695.0
1,40000.0,1,16.38,675.0
1,125000.0,1,16.71,695.0
1,70000.0,1,25.94,725.0
1,61500.0,1,17.93,675.0
0,34000.0,1,21.28,665.0
0,35000.0,1,23.56,695.0
1,43000.0,1,6.8,770.0
0,112000.0,1,11.31,670.0
1,60000.0,1,9.24,720.0
0,175000.0,1,15.21,715.0
1,18000.0,1,3.33,775.0
0,95000.0,1,19.48,660.0
1,75000.0,1,25.15,695.0
1,95000.0,0,14.32,685.0
0,58000.0,1,33.85,675.0
1,105000.0,1,23.42,680.0
0,64000.0,1,5.09,700.0
0,40000.0,1,23.64,750.0
1,40000.0,1,26.73,685.0
1,80000.0,1,23.34,685.0
1,105000.0,1,15.55,705.0
1,67200.0,1,12.43,730.0
0,75000.0,1,8.44,660.0
1,56160.0,1,17.74,700.0
1,85000.0,1,15.28,690.0
1,125000.0,0,10.74,665.0
0,90000.0,1,9.37,800.0
1,88000.0,1,21.0,660.0
0,52000.0,1,4.5,660.0
0,82000.0,1,27.35,665.0
0,65000.0,1,21.18,670.0
1,83895.0,0,19.6,740.0
1,90000.0,0,32.59,660.0
1,50000.0,1,28.95,735.0
0,120000.0,1,21.65,720.0
0,36000.0,1,33.97,675.0
0,65000.0,1,13.92,710.0
0,45000.0,1,20.18,660.0
1,54500.0,0,16.32,725.0
1,107000.0,1,15.29,705.0
0,77000.0,1,16.21,805.0
1,57408.0,1,19.21,700.0
0,37000.0,1,18.75,670.0
1,160000.0,0,16.91,665.0
0,52499.0,1,22.44,660.0
1,90000.0,1,15.68,665.0
0,30000.0,1,22.92,675.0
0,30500.0,0,34.75,670.0
1,136000.0,1,20.12,760.0
1,60000.0,0,6.76,690.0
1,90000.0,1,9.01,670.0
1,55000.0,1,15.3,780.0
1,76000.0,1,28.79,740.0
0,65000.0,1,24.55,685.0
1,42000.0,0,16.23,665.0
0,32000.0,0,14.55,660.0
0,52000.0,1,14.82,715.0
0,57000.0,1,7.18,665.0
0,50000.0,0,7.9,665.0
1,96000.0,1,8.5,665.0
0,50000.0,1,13.03,665.0
1,105000.0,1,15.66,740.0
1,145000.0,1,8.78,690.0
1,82000.0,0,29.65,675.0
1,50000.0,1,23.81,730.0
0,54000.0,1,26.53,680.0
1,85000.0,0,25.67,695.0
0,70000.0,1,2.5,710.0
1,60000.0,1,25.44,665.0
0,35000.0,1,6.07,690.0
0,47000.0,1,15.83,665.0
1,181000.0,1,27.29,705.0
1,52000.0,1,26.98,660.0
1,12000.0,1,12.3,705.0
0,70000.0,1,19.72,700.0
1,95000.0,1,11.17,705.0
0,14000.0,1,23.33,710.0
1,100000.0,1,6.52,725.0
0,95000.0,1,28.28,680.0
0,24000.0,1,12.5,670.0
0,49000.0,1,23.22,675.0
1,25000.0,1,83.86,695.0
1,48000.0,1,23.43,660.0
1,42000.0,0,38.66,675.0
0,33000.0,0,30.36,675.0
1,40000.0,1,5.43,725.0
1,175000.0,1,17.26,675.0
0,50000.0,1,1.61,665.0
1,125000.0,1,9.28,720.0
1,50000.0,1,13.49,720.0
0,60000.0,1,13.5,675.0
1,80500.0,1,36.23,670.0
0,62000.0,1,20.03,660.0
1,57000.0,1,17.33,695.0
1,75000.0,1,26.18,665.0
1,19000.0,1,19.08,665.0
1,150000.0,1,23.99,765.0
1,110000.0,1,32.84,725.0
0,85000.0,1,26.08,705.0
1,90000.0,1,15.86,735.0
1,91750.0,1,11.1,695.0
1,43221.74,1,30.11,700.0
1,42000.0,1,44.89,825.0
1,110000.0,1,8.38,710.0
1,103000.0,1,14.47,695.0
1,124337.0,1,21.05,700.0
0,55000.0,1,11.24,675.0
0,44000.0,1,30.85,725.0
1,65000.0,1,16.59,730.0
0,21000.0,1,25.37,680.0
0,42000.0,1,14.71,670.0
0,68000.0,1,20.27,670.0
0,76000.0,1,18.5,720.0
1,100000.0,1,14.94,705.0
0,92000.0,0,22.19,665.0
0,92000.0,1,28.04,730.0
0,60000.0,1,28.8,695.0
1,70000.0,0,23.78,730.0
0,72000.0,1,11.47,715.0
0,19200.0,1,23.69,745.0
0,94000.0,1,22.87,740.0
1,117000.0,1,30.12,680.0
1,85000.0,1,26.76,745.0
1,117000.0,1,32.38,755.0
1,31200.0,1,15.58,715.0
1,48441.0,1,18.14,675.0
0,30000.0,0,29.16,685.0
0,32000.0,1,16.62,735.0
0,41000.0,0,36.94,665.0
0,52000.0,1,27.97,670.0
1,110000.0,1,19.85,685.0
1,15000.0,1,88.16,705.0
0,44000.0,1,11.46,660.0
0,65000.0,1,22.69,670.0
0,100000.0,1,23.28,660.0
0,60000.0,1,33.3,745.0
1,99600.0,1,14.16,695.0
1,162000.0,1,14.71,665.0
0,50000.0,1,14.35,670.0
0,140000.0,1,29.46,710.0
1,75000.0,1,3.04,660.0
1,84017.0,0,36.01,665.0
1,30000.0,1,17.76,710.0
1,74672.0,1,20.75,660.0
1,100000.0,0,25.5,705.0
1,61500.0,1,35.55,670.0
1,50000.0,0,16.18,680.0
1,85000.0,1,21.94,685.0
0,110000.0,0,7.2,680.0
0,37000.0,1,25.21,680.0
0,85000.0,1,8.64,685.0
1,87000.0,1,20.76,710.0
0,60000.0,1,27.94,670.0
1,64000.0,1,16.05,665.0
1,85000.0,1,5.21,685.0
1,76000.0,1,29.75,705.0
1,80000.0,1,13.26,725.0
1,85000.0,1,9.4,705.0
1,55000.0,1,3.98,740.0
1,85000.0,1,15.06,675.0
0,24000.0,1,21.1,730.0
1,115000.0,1,4.33,665.0
0,33372.0,1,18.09,660.0
1,41350.0,1,21.39,695.0
1,84000.0,0,21.76,720.0
1,38000.0,1,21.76,665.0
1,65000.0,1,35.69,690.0
0,115000.0,1,19.39,705.0
0,120000.0,1,27.29,745.0
0,70000.0,1,16.89,665.0
1,95000.0,1,37.78,715.0
1,40000.0,1,35.16,670.0
1,107000.0,1,11.89,660.0
1,50465.62,0,13.03,675.0
1,108000.0,1,20.52,670.0
1,160000.0,1,12.5,720.0
1,120000.0,0,24.0,715.0
1,80000.0,1,3.31,675.0
1,465000.0,1,5.7,665.0
0,60000.0,1,16.84,675.0
1,90000.0,1,21.16,745.0
0,150000.0,1,4.24,720.0
1,110000.0,1,13.48,705.0
0,250000.0,1,10.86,680.0
1,27000.0,1,30.67,670.0
1,118000.0,1,12.58,775.0
1,55100.0,1,30.54,660.0
0,144000.0,1,14.33,660.0
1,70000.0,1,12.36,675.0
0,75000.0,0,11.57,695.0
0,71000.0,1,16.53,710.0
1,100000.0,1,7.84,750.0
0,40000.0,1,20.52,700.0
1,150000.0,1,17.04,785.0
1,90000.0,1,14.71,660.0
1,36000.0,1,21.9,680.0
0,65000.0,0,14.92,670.0
0,53000.0,1,12.82,715.0
1,170000.0,1,31.15,670.0
1,46000.0,1,19.36,715.0
0,45000.0,0,1.33,725.0
1,80000.0,1,29.33,700.0
0,45000.0,1,29.01,665.0
1,43000.0,1,10.27,715.0
0,74000.0,1,14.68,690.0
0,37000.0,1,22.06,690.0
1,40000.0,1,23.07,670.0
1,210000.0,1,25.3,750.0
1,300000.0,1,11.75,705.0
0,34000.0,1,1.76,700.0
0,28800.0,1,9.04,680.0
0,80000.0,1,34.1,695.0
1,65000.0,1,25.24,675.0
1,40000.0,1,19.4,660.0
0,80000.0,1,12.08,685.0
0,38000.0,1,27.88,675.0
1,158000.0,1,14.17,705.0
0,30600.0,1,10.55,735.0
1,70000.0,1,33.71,660.0
0,50000.0,1,15.67,680.0
1,108000.0,1,20.34,685.0
1,35000.0,0,11.47,720.0
0,80000.0,1,33.53,735.0
0,70000.0,1,34.22,665.0
0,38000.0,1,11.69,680.0
1,102000.0,1,13.32,700.0
1,90000.0,0,14.56,665.0
1,45000.0,1,37.47,660.0
1,85000.0,1,30.68,765.0
1,183300.0,1,13.4,690.0
1,81000.0,1,28.34,775.0
0,14144.0,1,11.28,660.0
1,130000.0,1,22.08,745.0
0,82500.0,1,10.25,660.0
1,185000.0,1,26.34,685.0
0,102000.0,1,16.27,680.0
1,79000.0,1,16.04,750.0
1,250000.0,0,13.43,700.0
0,117000.0,1,21.38,685.0
1,43000.0,1,27.32,705.0
1,120000.0,0,13.34,705.0
1,73590.0,1,39.6,685.0
1,22000.0,1,35.73,740.0
1,62000.0,1,15.51,670.0
1,156000.0,1,5.5,730.0
1,70000.0,1,25.28,735.0
1,63000.0,1,31.7,665.0
0,52500.0,1,28.92,695.0
1,122000.0,1,36.15,695.0
0,50000.0,1,24.92,670.0
1,82000.0,0,16.14,675.0
0,47000.0,1,4.47,795.0
0,98500.0,1,39.27,690.0
1,150000.0,1,13.54,680.0
1,32000.0,1,11.29,720.0
1,73000.0,1,15.91,680.0
0,65000.0,1,25.21,685.0
0,71114.0,1,25.46,700.0
1,50000.0,1,15.34,660.0
1,22776.0,1,48.84,660.0
0,30000.0,1,13.6,670.0
1,84000.0,1,21.54,675.0
1,110000.0,1,14.25,685.0
1,65200.0,1,14.1,670.0
0,47000.0,1,15.23,660.0
1,53099.28,1,15.62,670.0
1,25320.0,1,28.45,700.0
0,37200.0,1,28.23,665.0
1,45000.0,1,28.77,725.0
0,103000.0,1,21.54,680.0
0,35200.0,1,19.02,660.0
0,21600.0,1,31.5,740.0
1,45245.0,1,14.27,690.0
1,44000.0,1,12.45,670.0
1,104000.0,1,22.06,675.0
0,40000.0,1,25.2,660.0
0,45500.0,1,3.24,670.0
1,68000.0,1,19.11,715.0
1,48000.0,0,13.18,660.0
0,33280.0,1,24.88,700.0
1,88000.0,1,24.11,660.0
0,55000.0,1,29.26,670.0
0,70000.0,1,21.67,700.0
1,67000.0,1,18.77,680.0
1,240000.0,1,6.61,750.0
1,100000.0,1,19.78,720.0
1,90000.0,1,0.0,820.0
1,65000.0,1,25.42,705.0
1,55200.0,1,22.03,695.0
0,85000.0,1,15.03,680.0
1,80000.0,0,20.21,685.0
1,50000.0,1,26.84,730.0
0,145000.0,1,12.69,660.0
1,74000.0,1,17.79,690.0
1,180000.0,1,16.38,695.0
1,148000.0,1,14.34,730.0
0,40000.0,1,18.33,670.0
1,53000.0,1,27.69,720.0
0,70000.0,1,23.1,665.0
1,45000.0,1,6.16,675.0
1,141000.0,1,6.44,735.0
0,52000.0,0,13.59,660.0
0,85000.0,1,20.7,720.0
0,40000.0,1,14.88,660.0
1,317000.0,1,18.53,680.0
1,60000.0,0,26.34,690.0
1,44000.0,1,5.59,680.0
0,22880.0,1,7.35,700.0
1,90000.0,1,28.07,685.0
1,90000.0,1,14.15,790.0
1,156000.0,1,5.58,680.0
1,250000.0,1,16.17,690.0
0,33000.0,1,29.82,700.0
0,50000.0,1,14.81,695.0
0,52000.0,0,13.51,710.0
1,60000.0,1,18.42,670.0
1,123000.0,1,16.1,705.0
1,125000.0,1,25.72,715.0
1,37960.0,1,8.13,660.0
1,60000.0,1,15.3,710.0
1,600000.0,1,4.43,685.0
0,55000.0,1,3.53,660.0
0,44000.0,1,30.36,660.0
0,84000.0,1,15.17,675.0
1,95000.0,1,34.33,715.0
0,36684.0,1,7.16,695.0
1,250000.0,1,11.0,835.0
0,25000.0,1,17.52,700.0
0,45000.0,1,14.05,665.0
1,176000.0,1,9.92,720.0
0,55000.0,1,34.21,710.0
1,99000.0,1,10.8,755.0
0,60000.0,1,7.82,720.0
1,60000.0,1,16.04,760.0
1,85000.0,1,21.5,720.0
1,78000.0,1,33.45,695.0
0,52000.0,1,28.59,665.0
1,89525.0,1,17.65,735.0
1,50000.0,1,18.84,675.0
1,37000.0,1,23.0,670.0
1,83000.0,0,5.52,660.0
1,80000.0,1,7.82,685.0
1,70000.0,1,13.58,685.0
1,86400.0,1,26.71,740.0
1,52000.0,0,23.1,680.0
1,56000.0,1,18.43,730.0
1,90000.0,1,11.44,755.0
0,55000.0,1,18.0,720.0
0,36000.0,1,24.0,715.0
1,50862.72,1,25.04,765.0
1,30000.0,1,25.78,695.0
1,57339.0,1,0.42,795.0
1,105000.0,1,23.81,680.0
0,60000.0,0,18.85,695.0
